,user_id,gender_encode,country_encode,age_normalized
32205,39921,0,7,0.3473684210526316
32207,9217,2,1,0.1894736842105263
32209,17881,0,2,0.15789473684210525
32210,26334,1,5,0.35789473684210527
32211,13093,0,3,0.12631578947368421
32212,35676,0,4,0.5052631578947367
32213,6923,0,6,0.5263157894736842
32215,25207,1,1,0.4105263157894737
32216,20083,1,4,0.5473684210526315
32217,25193,2,4,0.7368421052631579
32218,44287,0,1,0.15789473684210525
32219,40127,1,6,0.26315789473684215
32220,36564,0,7,0.631578947368421
32222,17743,0,0,0.22105263157894736
32223,38482,0,4,0.4421052631578947
32224,5612,0,2,0.09473684210526315
32225,12276,0,4,0.22105263157894736
32227,4863,0,2,0.26315789473684215
32228,41556,1,3,0.3263157894736842
32229,21457,2,7,0.4631578947368421
32230,18704,1,3,0.08421052631578947
32233,6221,1,0,0.26315789473684215
32234,40371,0,5,0.5789473684210525
32235,8714,1,6,0.7684210526315789
32237,26486,0,2,0.5157894736842105
32238,35451,0,4,0.5789473684210525
32239,41897,0,4,0.17894736842105263
32240,1287,2,5,0.4842105263157895
32242,1742,1,3,0.17894736842105263
32243,49237,0,5,0.6947368421052631
32244,24349,1,5,0.4631578947368421
32245,6821,2,1,0.2736842105263158
32246,26271,1,6,0.3368421052631579
32247,20659,1,0,0.26315789473684215
32248,35091,0,3,0.2736842105263158
32249,30546,1,1,0.3263157894736842
32250,47387,1,7,0.3894736842105263
32252,17719,2,4,0.5789473684210525
32253,45181,1,0,0.30526315789473685
32254,46378,2,7,0.25263157894736843
32255,38189,0,0,0.23157894736842105
32256,33207,0,2,0.31578947368421056
32257,49103,0,6,0.5578947368421052
32261,41923,1,1,0.5263157894736842
32262,4576,0,2,0.15789473684210525
32263,35807,2,7,0.6105263157894736
32265,40712,2,4,0.5157894736842105
32266,20407,1,7,0.3473684210526316
32267,40176,0,1,0.22105263157894736
32268,40313,0,3,0.21052631578947367
32270,39826,0,6,0.4105263157894737
32271,1004,1,3,0.19999999999999998
32272,22437,0,7,0.26315789473684215
32273,49128,2,4,0.3368421052631579
32274,31769,0,0,0.2736842105263158
32275,32298,1,3,0.24210526315789474
32276,11929,1,6,0.5789473684210525
32279,38762,1,1,0.30526315789473685
32280,18951,0,7,0.17894736842105263
32281,19337,0,3,0.1894736842105263
32282,10914,0,5,0.25263157894736843
32283,13827,0,6,0.4631578947368421
32284,15704,1,5,0.6842105263157894
32286,1229,0,6,0.6736842105263158
32288,44617,0,6,0.831578947368421
32289,21158,0,5,0.4631578947368421
32290,11838,1,0,0.21052631578947367
32291,27527,1,4,0.19999999999999998
32294,31209,1,2,0.25263157894736843
32295,44737,0,4,0.3263157894736842
32296,2147,1,4,0.368421052631579
32297,39994,1,6,0.5052631578947367
32299,21287,1,5,0.6105263157894736
32300,43179,1,1,0.5473684210526315
32301,8481,0,0,0.25263157894736843
32302,13951,0,2,0.4421052631578947
32303,20131,0,0,0.25263157894736843
32304,24862,0,1,0.368421052631579
32305,49968,1,4,0.7894736842105262
32306,17291,1,4,0.5263157894736842
32307,2088,0,1,0.08421052631578947
32308,4093,0,5,0.6105263157894736
32309,49712,0,7,0.4
32310,20574,1,6,0.6
32311,20574,1,6,0.6
32312,6856,1,7,0.4210526315789474
32313,31913,0,5,0.43157894736842106
32314,16422,0,0,0.16842105263157894
32315,16422,0,0,0.16842105263157894
32316,3709,1,6,0.6842105263157894
32317,16213,1,7,0.31578947368421056
32321,36337,0,2,0.368421052631579
32322,1,1,1,0.4105263157894737
32323,10261,0,1,0.35789473684210527
32324,12126,1,2,0.08421052631578947
32325,18678,0,2,0.28421052631578947
32326,25574,1,4,0.4421052631578947
32328,40812,1,5,0.5368421052631579
32329,39334,0,7,0.24210526315789474
32332,40373,1,6,0.6526315789473683
32333,28339,0,2,0.37894736842105264
32334,28357,0,1,0.37894736842105264
32335,39378,1,3,0.23157894736842105
32336,30433,0,6,0.3894736842105263
32337,47702,1,7,0.4210526315789474
32338,4844,0,6,0.631578947368421
32339,22576,1,3,0.17894736842105263
32341,22681,0,6,0.22105263157894736
32342,16822,1,5,0.5789473684210525
32344,44748,1,7,0.35789473684210527
32345,26121,1,2,0.3894736842105263
32347,40989,1,0,0.25263157894736843
32349,306,0,7,0.7263157894736841
32350,13634,1,5,0.3473684210526316
32351,42903,2,1,0.3368421052631579
32353,44126,0,2,0.15789473684210525
32354,44126,0,2,0.15789473684210525
32356,18473,1,4,0.43157894736842106
32357,27539,2,7,0.17894736842105263
32359,30062,1,1,0.3894736842105263
32360,21273,1,2,0.4631578947368421
32361,3119,1,3,0.37894736842105264
32362,44441,0,6,0.4842105263157895
32365,21943,0,3,0.07368421052631578
32367,13216,1,3,0.17894736842105263
32368,10198,1,1,0.21052631578947367
32369,23411,0,5,0.6105263157894736
32370,12262,1,3,0.1894736842105263
32371,23568,1,3,0.17894736842105263
32372,38158,1,6,0.5894736842105263
32373,40749,2,5,0.2736842105263158
32374,11424,1,0,0.042105263157894736
32375,2113,0,3,0.28421052631578947
32376,17517,2,5,0.6842105263157894
32378,24001,1,1,0.37894736842105264
32379,18284,2,3,0.2947368421052632
32380,43232,2,4,0.9473684210526315
32381,2983,1,0,0.22105263157894736
32382,43582,0,0,0.17894736842105263
32383,20599,0,4,0.35789473684210527
32385,29248,2,6,0.8210526315789474
32386,15499,1,1,0.4947368421052632
32387,40578,0,6,0.6631578947368421
32388,21042,0,1,0.3263157894736842
32389,35827,0,1,0.4210526315789474
32390,15391,0,7,0.3473684210526316
32391,37354,0,5,0.8526315789473684
32393,30311,0,7,0.3894736842105263
32394,8804,0,2,0.11578947368421053
32395,2732,1,0,0.16842105263157894
32396,20392,1,7,0.14736842105263157
32397,37673,1,4,0.14736842105263157
32398,45479,1,7,0.37894736842105264
32400,39536,1,6,0.2947368421052632
32403,26639,1,1,0.12631578947368421
32405,103,1,4,0.7473684210526316
32407,5349,0,6,0.4631578947368421
32408,28464,0,3,0.3368421052631579
32409,28464,0,3,0.3368421052631579
32410,49593,1,2,0.5157894736842105
32411,43679,0,7,0.4
32413,28171,0,1,0.11578947368421053
32414,37063,1,7,0.22105263157894736
32415,14394,1,4,0.45263157894736844
32418,8973,1,7,0.35789473684210527
32423,33288,0,3,0.17894736842105263
32424,17741,0,5,0.23157894736842105
32425,1746,1,6,0.4631578947368421
32427,3033,1,5,0.43157894736842106
32428,4498,1,7,0.17894736842105263
32429,2092,0,7,0.5368421052631579
32430,28844,0,0,0.13684210526315788
32431,33392,1,4,0.5263157894736842
32432,22938,0,7,0.4842105263157895
32433,42938,1,3,0.4105263157894737
32434,23057,1,6,0.5368421052631579
32435,29387,1,6,0.4421052631578947
32436,43786,1,7,0.368421052631579
32438,34322,0,2,0.1894736842105263
32439,21916,2,2,0.16842105263157894
32440,47574,0,1,0.5473684210526315
32441,10162,0,7,0.6736842105263158
32442,16331,0,7,0.4947368421052632
32443,23924,0,0,0.09473684210526315
32444,34079,0,1,0.45263157894736844
32446,514,0,4,0.3894736842105263
32447,11349,2,1,0.5894736842105263
32448,36302,0,3,0.37894736842105264
32449,4383,1,1,0.6210526315789473
32450,4383,1,1,0.6210526315789473
32452,40229,1,0,0.17894736842105263
32453,7009,0,1,0.4631578947368421
32454,41616,1,4,0.5368421052631579
32455,36953,1,4,0.7263157894736841
32456,36953,1,4,0.7263157894736841
32457,41568,2,6,0.31578947368421056
32458,16158,1,5,0.35789473684210527
32459,40548,1,4,0.6947368421052631
32461,22471,0,0,0.24210526315789474
32462,22471,0,0,0.24210526315789474
32464,23457,0,3,0.19999999999999998
32465,4476,2,2,0.5789473684210525
32466,20321,0,7,0.4842105263157895
32467,25544,1,0,0.0631578947368421
32469,148,0,2,0.25263157894736843
32470,33317,1,2,0.1894736842105263
32471,1713,0,4,0.3894736842105263
32472,21769,2,7,0.28421052631578947
32473,24676,1,3,0.16842105263157894
32474,31904,1,3,0.19999999999999998
32475,45356,1,7,0.21052631578947367
32476,8094,0,6,0.5894736842105263
32477,31253,1,7,0.4736842105263158
32478,31253,1,7,0.4736842105263158
32479,23548,1,3,0.16842105263157894
32481,36324,1,2,0.17894736842105263
32482,48197,1,6,0.45263157894736844
32483,16381,0,7,0.4
32484,17597,0,2,0.5368421052631579
32485,38069,0,3,0.19999999999999998
32486,29381,0,0,0.08421052631578947
32487,2909,1,7,0.5157894736842105
32488,12722,1,5,0.5473684210526315
32489,22424,1,5,0.4631578947368421
32490,25724,0,4,0.7052631578947368
32491,11163,0,5,0.3473684210526316
32492,17767,2,3,0.26315789473684215
32493,18941,0,4,0.4736842105263158
32494,15202,0,1,0.5157894736842105
32495,21681,0,1,0.28421052631578947
32497,46663,1,2,0.22105263157894736
32498,38984,0,7,0.6105263157894736
32499,21434,1,6,0.3263157894736842
32500,8644,1,1,0.4210526315789474
32502,42179,0,6,0.368421052631579
32504,12972,1,7,0.35789473684210527
32505,49752,0,2,0.2947368421052632
32507,27301,1,3,0.13684210526315788
32508,21132,1,5,0.45263157894736844
32509,25384,0,6,0.3894736842105263
32510,15154,0,1,0.09473684210526315
32511,19718,0,2,0.0631578947368421
32512,24816,0,1,0.17894736842105263
32513,20687,0,4,0.37894736842105264
32514,31803,0,1,0.368421052631579
32515,3968,1,0,0.1894736842105263
32516,27356,0,0,0.1894736842105263
32517,40633,1,5,0.5052631578947367
32518,40792,1,0,0.08421052631578947
32519,42851,0,3,0.19999999999999998
32520,21376,0,0,0.25263157894736843
32521,14343,1,0,0.13684210526315788
32522,10878,1,7,0.13684210526315788
32525,8964,1,7,0.21052631578947367
32526,45858,0,7,0.45263157894736844
32527,10929,0,2,0.21052631578947367
32529,33946,0,3,0.19999999999999998
32530,20682,0,0,0.28421052631578947
32531,47367,0,7,0.37894736842105264
32533,41313,0,2,0.4
32534,12499,1,5,0.7052631578947368
32535,48364,0,4,0.7894736842105262
32537,34602,0,2,0.4631578947368421
32538,34602,0,2,0.4631578947368421
32540,1119,0,2,0.5578947368421052
32541,15106,0,7,0.45263157894736844
32542,28089,0,3,0.24210526315789474
32543,27243,0,1,0.368421052631579
32544,5684,1,2,0.10526315789473684
32547,22677,0,7,0.25263157894736843
32548,49479,1,0,0.23157894736842105
32549,48743,0,3,0.30526315789473685
32550,12307,1,6,0.5578947368421052
32553,1243,1,2,0.3894736842105263
32554,26361,0,2,0.21052631578947367
32555,31613,2,5,0.6947368421052631
32556,11563,1,1,0.0631578947368421
32557,1702,0,3,0.15789473684210525
32558,18861,0,1,0.1894736842105263
32560,22931,1,6,0.5789473684210525
32563,15756,1,1,0.45263157894736844
32564,45497,0,1,0.22105263157894736
32565,26673,1,6,0.15789473684210525
32566,7884,0,3,0.3894736842105263
32567,7884,0,3,0.3894736842105263
32569,41196,2,5,0.6631578947368421
32571,32019,0,4,0.4842105263157895
32574,16059,1,6,0.30526315789473685
32575,35361,1,6,0.6421052631578947
32576,23478,0,3,0.24210526315789474
32577,38391,1,0,0.22105263157894736
32578,15526,1,6,0.6842105263157894
32579,12782,0,2,0.25263157894736843
32580,20052,1,6,0.31578947368421056
32581,1461,2,1,0.31578947368421056
32582,13433,1,2,0.4
32583,40769,0,6,0.4631578947368421
32584,26137,0,0,0.4105263157894737
32585,26137,0,0,0.4105263157894737
32586,35151,1,4,0.25263157894736843
32587,12582,1,4,0.4105263157894737
32588,12582,1,4,0.4105263157894737
32589,18392,0,7,0.45263157894736844
32590,18392,0,7,0.45263157894736844
32591,16818,0,1,0.5473684210526315
32592,22366,0,2,0.45263157894736844
32593,25831,1,2,0.25263157894736843
32594,42366,1,7,0.2736842105263158
32596,1944,0,6,0.7578947368421052
32598,10078,0,3,0.368421052631579
32600,25719,1,7,0.4421052631578947
32602,14238,0,2,0.14736842105263157
32603,6464,1,3,0.26315789473684215
32604,36268,0,0,0.2947368421052632
32605,32838,0,4,0.4736842105263158
32606,11722,0,1,0.5894736842105263
32608,49241,0,4,0.13684210526315788
32609,34047,0,7,0.7263157894736841
32610,39328,0,5,0.368421052631579
32611,48016,1,3,0.11578947368421053
32613,26843,0,7,0.25263157894736843
32614,41863,1,1,0.1894736842105263
32615,24688,2,4,0.9157894736842105
32616,17564,0,2,0.0631578947368421
32617,37358,2,1,0.5473684210526315
32618,43921,0,3,0.26315789473684215
32619,36446,0,1,0.17894736842105263
32620,34921,2,2,0.1894736842105263
32621,41899,0,2,0.7157894736842105
32622,32431,0,5,0.4631578947368421
32624,34941,0,5,0.7473684210526316
32625,3694,0,4,0.3894736842105263
32626,27708,1,6,0.6631578947368421
32627,5448,1,2,0.23157894736842105
32629,296,1,6,0.28421052631578947
32630,10776,1,4,0.24210526315789474
32632,21789,1,5,0.5789473684210525
32633,49232,0,5,0.11578947368421053
32634,49232,0,5,0.11578947368421053
32635,9834,0,7,0.4947368421052632
32637,45239,1,6,0.5052631578947367
32638,16631,1,6,0.5157894736842105
32639,28754,1,0,0.10526315789473684
32640,42156,1,4,0.21052631578947367
32641,37547,0,7,0.1894736842105263
32642,37547,0,7,0.1894736842105263
32643,45798,1,5,0.5684210526315789
32644,10141,1,3,0.22105263157894736
32645,10357,0,3,0.21052631578947367
32646,33781,0,3,0.22105263157894736
32647,4848,0,0,0.21052631578947367
32648,29279,1,5,0.6736842105263158
32650,11193,1,4,0.09473684210526315
32651,11193,1,4,0.09473684210526315
32652,11193,1,4,0.09473684210526315
32653,20824,1,2,0.14736842105263157
32654,42096,0,3,0.35789473684210527
32655,48857,1,5,0.7052631578947368
32656,4584,1,6,0.23157894736842105
32658,9728,1,5,0.6526315789473683
32659,3878,1,6,0.5684210526315789
32660,16568,0,5,0.631578947368421
32661,31702,1,7,0.21052631578947367
32662,6101,1,6,0.35789473684210527
32664,47159,0,0,0.3894736842105263
32665,31947,0,6,0.6210526315789473
32666,18693,1,1,0.3263157894736842
32667,33133,1,5,0.45263157894736844
32668,33133,1,5,0.45263157894736844
32670,39247,0,5,0.4947368421052632
32671,15249,1,2,0.4736842105263158
32672,6889,0,4,0.4631578947368421
32673,2412,1,0,0.22105263157894736
32674,49404,1,6,0.6526315789473683
32675,17288,0,0,0.052631578947368425
32676,19531,1,2,0.6947368421052631
32677,19531,1,2,0.6947368421052631
32678,19531,1,2,0.6947368421052631
32679,4856,1,5,0.26315789473684215
32680,45062,0,6,0.3894736842105263
32681,47272,1,0,0.21052631578947367
32682,27728,0,3,0.45263157894736844
32683,27728,0,3,0.45263157894736844
32685,23968,1,3,0.28421052631578947
32686,30077,1,2,0.30526315789473685
32687,5189,0,7,0.3368421052631579
32688,18614,0,1,0.21052631578947367
32689,1373,0,3,0.22105263157894736
32690,19376,0,3,0.23157894736842105
32691,13488,1,6,0.28421052631578947
32692,16856,0,1,0.21052631578947367
32693,47288,0,2,0.22105263157894736
32694,4489,0,0,0.24210526315789474
32695,5817,1,3,0.31578947368421056
32696,24902,1,2,0.22105263157894736
32697,19563,1,0,0.2736842105263158
32698,30281,1,5,0.5157894736842105
32699,24833,0,6,0.4
32700,20092,0,4,0.31578947368421056
32701,30153,1,6,0.2947368421052632
32702,16351,1,4,0.3368421052631579
32703,17513,1,5,0.6210526315789473
32704,45934,0,4,0.28421052631578947
32705,38784,1,0,0.052631578947368425
32706,11989,0,1,0.09473684210526315
32707,35443,0,3,0.12631578947368421
32708,21721,0,0,0.2947368421052632
32709,2289,0,7,0.31578947368421056
32710,18797,0,6,0.7052631578947368
32711,16572,0,0,0.10526315789473684
32712,35262,0,4,0.5473684210526315
32713,37442,1,4,0.26315789473684215
32716,20014,0,3,0.31578947368421056
32719,30978,1,4,0.6421052631578947
32720,5663,1,0,0.24210526315789474
32721,26633,2,2,0.4631578947368421
32723,21572,0,0,0.368421052631579
32724,21572,0,0,0.368421052631579
32726,30614,1,7,0.3894736842105263
32727,31143,0,5,0.8526315789473684
32728,21698,1,2,0.16842105263157894
32730,45417,0,1,0.19999999999999998
32731,16608,2,6,0.5263157894736842
32732,18836,1,2,0.14736842105263157
32733,39036,0,3,0.3263157894736842
32736,43977,1,3,0.26315789473684215
32737,28638,0,4,0.12631578947368421
32738,19642,1,7,0.2736842105263158
32739,769,1,6,0.31578947368421056
32740,18814,0,5,0.4736842105263158
32741,9707,0,4,0.4105263157894737
32742,45552,0,3,0.19999999999999998
32743,44288,0,3,0.3368421052631579
32744,11516,2,7,0.5578947368421052
32746,47744,1,1,0.5578947368421052
32747,10678,1,0,0.12631578947368421
32748,28486,1,2,0.37894736842105264
32749,16149,0,2,0.43157894736842106
32750,14412,1,4,0.3473684210526316
32751,6556,1,1,0.25263157894736843
32755,28699,1,0,0.24210526315789474
32756,28699,1,0,0.24210526315789474
32757,44987,2,0,0.15789473684210525
32758,40281,1,4,0.3263157894736842
32759,8027,1,7,0.5368421052631579
32760,26302,0,6,0.3368421052631579
32762,44906,1,6,0.5894736842105263
32763,38899,0,2,0.6105263157894736
32764,26307,1,1,0.12631578947368421
32766,6682,1,3,0.1894736842105263
32767,4329,1,6,0.5894736842105263
32768,49893,0,4,0.5368421052631579
32769,45962,0,5,0.4421052631578947
32770,49244,1,6,0.4631578947368421
32771,42607,0,7,0.21052631578947367
32772,32606,1,7,0.3368421052631579
32773,8327,0,7,0.6105263157894736
32774,12047,0,3,0.14736842105263157
32775,47216,0,6,0.28421052631578947
32776,8666,0,1,0.6105263157894736
32777,26021,0,5,0.6210526315789473
32779,49566,2,1,0.2736842105263158
32780,7633,1,0,0.15789473684210525
32781,48194,1,4,0.2947368421052632
32782,31463,1,3,0.3368421052631579
32783,40174,1,4,0.35789473684210527
32786,13208,1,7,0.19999999999999998
32787,13208,1,7,0.19999999999999998
32790,1912,2,6,0.9052631578947368
32791,19079,2,3,0.24210526315789474
32792,16927,0,6,0.37894736842105264
32793,21104,0,1,0.1894736842105263
32794,37638,1,4,0.23157894736842105
32795,3494,1,7,0.43157894736842106
32796,40574,1,1,0.21052631578947367
32797,13607,2,1,0.6947368421052631
32801,21696,0,0,0.3894736842105263
32802,23692,1,0,0.15789473684210525
32803,7889,1,4,0.23157894736842105
32804,36538,0,2,0.17894736842105263
32805,42596,0,4,0.1894736842105263
32808,18068,1,7,0.3473684210526316
32809,18068,1,7,0.3473684210526316
32810,49136,0,0,0.15789473684210525
32811,10093,1,6,0.3368421052631579
32812,13324,1,0,0.14736842105263157
32813,38,1,2,0.4
32814,21017,1,0,0.15789473684210525
32815,7288,1,3,0.28421052631578947
32816,49828,1,3,0.2736842105263158
32817,10582,0,3,0.30526315789473685
32818,28329,1,0,0.28421052631578947
32819,15738,0,2,0.26315789473684215
32820,20706,1,1,0.35789473684210527
32821,27593,2,1,0.2736842105263158
32822,35766,1,7,0.2736842105263158
32823,16916,0,7,0.4947368421052632
32824,14014,1,5,0.6736842105263158
32825,5353,1,5,0.6
32826,22543,0,0,0.16842105263157894
32827,4078,1,1,0.5894736842105263
32828,5313,0,6,0.6736842105263158
32829,33013,0,4,0.5578947368421052
32830,46378,2,7,0.25263157894736843
32831,25337,0,6,0.4210526315789474
32832,35794,1,0,0.21052631578947367
32833,12473,1,2,0.3473684210526316
32835,18081,1,0,0.22105263157894736
32836,18081,1,0,0.22105263157894736
32837,49511,0,3,0.22105263157894736
32838,32148,1,4,0.631578947368421
32839,29538,0,5,0.6526315789473683
32840,36001,0,6,0.4421052631578947
32841,39386,1,6,0.25263157894736843
32843,19988,1,2,0.368421052631579
32844,33877,0,5,0.5052631578947367
32845,283,0,3,0.2736842105263158
32846,28813,0,1,0.31578947368421056
32847,24318,1,4,0.4631578947368421
32848,19166,0,4,0.13684210526315788
32849,34749,0,7,0.6421052631578947
32850,30668,1,6,0.22105263157894736
32851,44037,1,6,0.43157894736842106
32852,40861,1,1,0.4105263157894737
32853,6844,2,3,0.3263157894736842
32854,5674,1,6,0.2947368421052632
32855,44818,1,1,0.4736842105263158
32856,31706,0,1,0.12631578947368421
32858,11,1,0,0.23157894736842105
32859,15072,1,2,0.23157894736842105
32860,28632,1,4,0.7684210526315789
32863,29394,1,0,0.14736842105263157
32864,1229,0,6,0.6736842105263158
32865,32669,0,1,0.5684210526315789
32866,7302,0,5,0.5894736842105263
32868,10438,0,1,0.35789473684210527
32872,44199,0,7,0.43157894736842106
32873,37271,0,3,0.43157894736842106
32875,7476,0,1,0.2736842105263158
32876,7476,0,1,0.2736842105263158
32877,7476,0,1,0.2736842105263158
32878,25159,0,2,0.4947368421052632
32880,13642,0,7,0.368421052631579
32881,46282,1,6,0.24210526315789474
32882,34468,0,2,0.14736842105263157
32883,49561,0,2,0.0631578947368421
32884,35953,0,0,0.19999999999999998
32885,46052,1,7,0.4105263157894737
32886,18284,2,3,0.2947368421052632
32887,15084,0,0,0.30526315789473685
32888,23808,1,2,0.22105263157894736
32889,17043,0,0,0.3894736842105263
32890,39131,0,0,0.14736842105263157
32891,49791,1,7,0.4947368421052632
32894,25061,1,6,0.6210526315789473
32895,15612,1,5,0.13684210526315788
32896,47546,0,4,0.24210526315789474
32897,5813,0,1,0.13684210526315788
32898,26863,0,6,0.35789473684210527
32899,21449,0,6,0.23157894736842105
32901,48712,0,3,0.25263157894736843
32902,25381,0,6,0.4421052631578947
32903,26236,0,5,0.37894736842105264
32904,35952,1,7,0.3368421052631579
32905,47786,0,5,0.7473684210526316
32906,47786,0,5,0.7473684210526316
32907,25763,0,2,0.23157894736842105
32908,41057,1,7,0.19999999999999998
32912,26143,0,1,0.26315789473684215
32913,957,2,4,0.7157894736842105
32914,18123,1,4,0.4421052631578947
32915,10856,0,7,0.30526315789473685
32916,33488,1,1,0.2947368421052632
32917,29063,0,6,0.3368421052631579
32919,5067,1,6,0.4105263157894737
32920,8906,0,6,0.1894736842105263
32921,34741,0,1,0.6105263157894736
32922,9357,0,7,0.4842105263157895
32923,1844,1,7,0.4421052631578947
32925,33487,1,6,0.3368421052631579
32926,18286,0,2,0.11578947368421053
32927,6327,1,6,0.45263157894736844
32928,35709,1,5,0.24210526315789474
32929,11037,0,1,0.35789473684210527
32930,2821,1,7,0.43157894736842106
32931,12394,0,6,0.2736842105263158
32932,12394,0,6,0.2736842105263158
32933,47917,1,2,0.2947368421052632
32934,41038,1,0,0.16842105263157894
32935,41038,1,0,0.16842105263157894
32936,34629,0,1,0.30526315789473685
32937,22721,1,3,0.4421052631578947
32938,22721,1,3,0.4421052631578947
32939,11442,1,1,0.28421052631578947
32940,27613,1,7,0.25263157894736843
32941,14843,1,0,0.12631578947368421
32942,24668,0,1,0.30526315789473685
32943,17219,1,3,0.21052631578947367
32944,45189,1,5,0.6526315789473683
32945,43531,1,7,0.43157894736842106
32946,43531,1,7,0.43157894736842106
32947,35511,0,5,0.43157894736842106
32949,32113,1,1,0.23157894736842105
32950,22009,0,7,0.4210526315789474
32951,20277,0,7,0.3368421052631579
32952,10093,1,6,0.3368421052631579
32953,11567,1,6,0.4210526315789474
32955,47967,0,2,0.25263157894736843
32956,23912,0,5,0.45263157894736844
32957,24598,1,4,0.08421052631578947
32958,16223,1,4,0.45263157894736844
32959,40107,1,6,0.4
32961,24454,1,3,0.5368421052631579
32963,20614,0,4,0.2736842105263158
32964,29084,1,0,0.21052631578947367
32966,40416,0,0,0.13684210526315788
32968,17802,2,1,0.13684210526315788
32969,37946,0,1,0.2736842105263158
32970,2581,0,3,0.37894736842105264
32971,5262,1,0,0.21052631578947367
32972,36527,0,4,0.2947368421052632
32974,39734,1,6,0.3473684210526316
32975,26359,0,4,0.22105263157894736
32976,14569,0,5,0.4842105263157895
32977,32332,0,5,0.8421052631578947
32978,7507,1,2,0.3368421052631579
32980,39104,0,0,0.15789473684210525
32981,11608,1,3,0.15789473684210525
32982,11608,1,3,0.15789473684210525
32983,15601,2,3,0.22105263157894736
32985,10438,0,1,0.35789473684210527
32986,47377,0,2,0.23157894736842105
32987,29578,0,5,0.3263157894736842
32990,18321,0,2,0.31578947368421056
32991,39432,1,5,0.7999999999999999
32992,4774,0,7,0.368421052631579
32993,19843,0,5,0.6421052631578947
32994,19843,0,5,0.6421052631578947
32995,10424,1,3,0.28421052631578947
32996,19797,1,3,0.4631578947368421
32998,25418,1,3,0.368421052631579
32999,36131,1,7,0.3263157894736842
33000,34079,0,1,0.45263157894736844
33001,34079,0,1,0.45263157894736844
33002,34079,0,1,0.45263157894736844
33003,16683,1,7,0.31578947368421056
33004,31409,0,7,0.24210526315789474
33005,46563,0,7,0.09473684210526315
33006,27491,0,5,0.5473684210526315
33007,32647,1,2,0.11578947368421053
33008,3294,0,4,0.43157894736842106
33009,37066,1,1,0.23157894736842105
33010,18911,1,1,0.35789473684210527
33011,49311,0,2,0.5578947368421052
33013,49719,1,2,0.368421052631579
33014,46802,1,6,0.7157894736842105
33015,46802,1,6,0.7157894736842105
33016,29001,2,3,0.19999999999999998
33017,10576,0,4,0.7263157894736841
33018,6824,1,2,0.17894736842105263
33019,47019,2,4,0.25263157894736843
33020,47019,2,4,0.25263157894736843
33022,4791,1,3,0.17894736842105263
33023,32073,0,0,0.23157894736842105
33024,48567,1,6,0.43157894736842106
33025,36538,0,2,0.17894736842105263
33026,13736,0,1,0.08421052631578947
33027,13736,0,1,0.08421052631578947
33028,13736,0,1,0.08421052631578947
33029,18401,1,6,0.5157894736842105
33030,49291,0,1,0.4210526315789474
33031,6374,1,4,0.5473684210526315
33032,31501,0,6,0.5894736842105263
33033,31501,0,6,0.5894736842105263
33034,16559,1,0,0.17894736842105263
33035,8518,0,7,0.7052631578947368
33036,7624,0,4,0.5263157894736842
33037,13089,0,5,0.7789473684210526
33038,30718,1,5,0.7473684210526316
33039,6993,0,6,0.12631578947368421
33040,40821,0,6,0.4947368421052632
33041,25993,0,5,0.8421052631578947
33042,25993,0,5,0.8421052631578947
33043,14858,0,7,0.4736842105263158
33044,27213,1,2,0.24210526315789474
33045,17721,0,2,0.4210526315789474
33046,29652,0,5,0.7578947368421052
33047,26452,0,5,0.5052631578947367
33048,16047,1,6,0.4421052631578947
33049,28094,2,3,0.10526315789473684
33050,28883,1,3,0.22105263157894736
33051,39597,1,1,0.3368421052631579
33052,2882,1,2,0.25263157894736843
33053,20283,0,5,0.5263157894736842
33054,4901,1,1,0.4842105263157895
33057,11371,1,4,0.4842105263157895
33058,32883,2,3,0.2947368421052632
33060,25794,0,7,0.3263157894736842
33061,13763,0,5,0.7263157894736841
33063,2854,1,4,0.43157894736842106
33064,45596,0,7,0.3894736842105263
33067,21672,1,3,0.08421052631578947
33068,3343,0,7,0.2736842105263158
33069,36127,0,5,0.7052631578947368
33070,43067,2,5,0.7263157894736841
33071,841,0,7,0.19999999999999998
33072,9988,0,4,0.5368421052631579
33073,18102,1,1,0.1894736842105263
33074,45017,1,2,0.3473684210526316
33076,8423,1,4,0.21052631578947367
33077,6868,1,2,0.37894736842105264
33078,28332,1,5,0.4736842105263158
33079,32968,1,7,0.4
33080,3647,0,4,0.3263157894736842
33081,18281,0,0,0.12631578947368421
33082,30661,1,2,0.08421052631578947
33083,31161,1,6,0.10526315789473684
33084,42658,1,7,0.3473684210526316
33087,25079,0,1,0.5263157894736842
33088,36417,0,2,0.35789473684210527
33092,30688,0,4,0.17894736842105263
33093,13213,0,0,0.31578947368421056
33094,554,0,4,0.831578947368421
33096,29271,1,3,0.25263157894736843
33097,34103,0,7,0.22105263157894736
33098,2561,2,0,0.26315789473684215
33099,927,1,1,0.5684210526315789
33100,47504,0,6,0.3263157894736842
33101,47504,0,6,0.3263157894736842
33102,49974,1,5,0.5052631578947367
33103,33282,0,2,0.3894736842105263
33104,30528,0,6,0.4631578947368421
33106,45069,0,4,0.1894736842105263
33109,37726,1,0,0.35789473684210527
33110,14811,2,5,0.1894736842105263
33111,44257,0,2,0.26315789473684215
33112,47907,0,4,0.24210526315789474
33113,8413,0,6,0.3894736842105263
33114,3553,0,0,0.3368421052631579
33115,3553,0,0,0.3368421052631579
